Barton Fink;;89;;90;;R;;Set in 1941, an intellectual New York playwright Barton Fink (John Turturro) accepts an offer to write movie scripts in L.A. He finds himself with writer's block when required to do a B-movie script. His neighbor tries to help, but he continues to struggle as a bizarre sequence of events distracts him.;;Drama;;Joel Coen;;1991;;John Turturro,John Goodman,Judy Davis,Michael Lerner,John Mahoney,Tony Shalhoub,Jon Polito,Steve Buscemi,David Warrilow,Richard Portnow,Christopher Murney
The Naked Gun 2 1/2: The Smell of Fear;;65;;57;;PG-13;;Lt. Frank Drebin (Leslie Nielsen) returns for more madcap high jinks in this police-procedural spoof. Powerful energy corporations are intent on putting a halt to the eco-friendly plans of Dr. Albert S. Meinheimer (Richard Griffiths), the new U.S. energy czar. They scheme to replace Meinheimer with an imposter who will do their bidding. Unfortunately for them, Drebin gets tangled up with their plans while trying to steal back his ex (Priscilla Presley) from her slimy new beau (Robert Goulet).;;Comedy;;David Zucker;;1991;;Leslie Nielsen,Priscilla Presley,George Kennedy,O.J. Simpson,Robert Goulet,Richard Griffiths,Jacqueline Brookes,Anthony James,Lloyd Bochner,Tim O'Connor,Peter Mark Richman,Ed Williams,John Roarke,Margery Ross,Peter Van Norden,Gail Neely,Vitamin C
Star Trek VI: The Undiscovered Country;;83;;82;;PG;;Capt. James Kirk (William Shatner) and the crew of the USS Enterprise are carrying Klingon Chancellor Gorkon (David Warner) to Earth to negotiate a peace treaty with the United Federation of Planets. The ship appears to fire on a Klingon vessel, and Gorkon is killed in the subsequent confusion. Kirk and the ship's doctor, Leonard McCoy (DeForest Kelley), are arrested for murder, leaving Spock (Leonard Nimoy) to figure out who is behind the attack and save the negotiations.;;Sci-fi;;Nicholas Meyer;;1991;;William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan,Walter Koenig,Nichelle Nichols,George Takei,Kim Cattrall,David Warner,Christopher Plummer,Mark Lenard,Grace Lee Whitney,Brock Peters,Leon Russom,Kurtwood Smith,Rosanna DeSoto,John Schuck,Michael Dorn,Paul Rossilli,Christian Slater
Hudson Hawk;;56;;33;;R;;Thief extraordinaire Hudson Hawk (Bruce Willis) has just been released from prison and all he wants is a nice cappuccino. However, before he can savor his favorite beverage, the highly eccentric and wealthy Darwin Mayflower (Richard E. Grant) and his equally odd wife, Minerva (Sandra Bernhard), rope Hawk into an ambitious series of heists. Soon Hawk is stealing no less than major works by Leonardo Da Vinci, priceless pieces that the Mayflowers plan to use in an exceedingly nefarious way.;;Comedy;;Michael Lehmann;;1991;;Bruce Willis,Danny Aiello,Andie MacDowell,James Coburn,Richard E. Grant,Sandra Bernhard,Donald Burton,Don Harvey,David Caruso,Andrew Bryniarski,Lorraine Toussaint
Boyz N the Hood;;93;;96;;R;;Tre (Cuba Gooding Jr.) is sent to live with his father, Furious Styles (Larry Fishburne), in tough South Central Los Angeles. Although his hard-nosed father instills proper values and respect in him, and his devout girlfriend Brandi (Nia Long) teaches him about faith, Tre's friends Doughboy (Ice Cube) and Ricky (Morris Chestnut) don't have the same kind of support and are drawn into the neighborhood's booming drug and gang culture, with increasingly tragic results.;;Drama;;John Singleton;;1991;;Laurence Fishburne,Ice Cube,Cuba Gooding Jr.,Nia Long,Morris Chestnut,Tyra Ferrell,Angela Bassett,Meta King,Whitman Mayo,Desi A. Hines II,Baha Jackson,Donovan McCrary
JFK;;88;;84;;R;;This acclaimed Oliver Stone drama presents the investigation into the assassination of President John F. Kennedy led by New Orleans district attorney Jim Garrison (Kevin Costner). When Garrison begins to doubt conventional thinking on the murder, he faces government resistance, and, after the killing of suspected assassin Lee Harvey Oswald (Gary Oldman), he closes the case. Later, however, Garrison reopens the investigation, finding evidence of an extensive conspiracy behind Kennedy's death.;;History,Drama;;Oliver Stone;;1991;;Kevin Costner,Sissy Spacek,Joe Pesci,Tommy Lee Jones,Gary Oldman,Jay O. Sanders,Michael Rooker,Laurie Metcalf,Gary Grubbs,John Candy,Jack Lemmon,Walter Matthau,Ed Asner,Donald Sutherland,Kevin Bacon,Brian Doyle-Murray,Sally Kirkland,Beata Pozniak,Vincent D'Onofrio,Tony Plana
Cape Fear;;77;;74;;R;;When attorney Sam Bowden (Nick Nolte) knowingly withholds evidence that would acquit violent sex offender Max Cady (Robert De Niro) of rape charges, Max spends 14 years in prison. But after Max's release, knowing about Sam's deceit, he devotes his life to stalking and destroying the Bowden family. When practical attempts to stop Max fail, Sam realizes that he must act outside the law to protect his wife and daughter in Martin Scorsese's remake of the classic 1962 thriller.;;Mystery & thriller;;Martin Scorsese;;1991;;Robert De Niro,Nick Nolte,Jessica Lange,Juliette Lewis,Joe Don Baker,Robert Mitchum,Gregory Peck,Martin Balsam,Illeana Douglas,Fred Dalton Thompson,Zully Montero
Terminator 2: Judgment Day;;95;;93;;R;;In this sequel set eleven years after "The Terminator," young John Connor (Edward Furlong), the key to civilization's victory over a future robot uprising, is the target of the shape-shifting T-1000 (Robert Patrick), a Terminator sent from the future to kill him. Another Terminator, the revamped T-800 (Arnold Schwarzenegger), has been sent back to protect the boy. As John and his mother (Linda Hamilton) go on the run with the T-800, the boy forms an unexpected bond with the robot.;;Sci-fi,Action;;James Cameron;;1991;;Arnold Schwarzenegger,Linda Hamilton,Edward Furlong,Robert Patrick,Earl Boen,Joe Morton,S. Epatha Merkerson,Castulo Guerra,Danny Cooksey,Jenette Goldstein,Xander Berkeley
City Slickers;;64;;90;;PG-13;;Every year, three friends take a vacation away from their wives. This year, henpecked Phil (Daniel Stern), newly married Ed (Bruno Kirby), and Mitch (Billy Crystal) -- terrified of his midlife crisis -- decide to reignite their masculinity by taking a supervised cattle drive across the Southwest. Under the supervision of gruff cowboy Curly (Jack Palance), the men set out on a journey that turns unexpectedly dangerous. The three men bond along the way to conquering their fear of aging.;;Comedy;;Ron Underwood;;1991;;Billy Crystal,Daniel Stern,Bruno Kirby,Patricia Wettig,Helen Slater,Jack Palance,Noble Willingham,Tracey Walter,Josh Mostel,David Paymer,Bill Henderson,Jeffrey Tambor,Phill Lewis,Kyle Secor,Dean Hallo,Karla Tamburrelli,Yeardley Smith,Jayne Meadows,Alan Charof
Backdraft;;75;;75;;R;;Chicago firefighting brothers Stephen (Kurt Russell) and Brian (William Baldwin) have been rivals since childhood. Brian, struggling to prove himself, transfers to the arson unit. There he aids Don (Robert De Niro) in his investigation into a spate of fires involving oxygen-induced infernos called backdrafts. But when a conspiracy implicating a crooked politician and an arsonist leads Brian back to Stephen, he is forced to overcome his brotherly competitiveness in order to crack the case.;;Mystery & thriller,Drama;;Ron Howard;;1991;;Kurt Russell,William Baldwin,Robert De Niro,Donald Sutherland,Jennifer Jason Leigh,Scott Glenn,Rebecca De Mornay,Jason Gedrick,J.T. Walsh,Anthony Mockus Sr.,Cedric Young,Jack McGee,Mark Wheeler,Clint Howard,Ryan Todd,John Duda
The Commitments;;90;;89;;R;;Jimmy Rabbitte (Robert Arkins), a self-proclaimed promoter, decides to organize an R&B group to fill the musical void in his hometown of Dublin, Ireland. The band comes together but ends up consisting entirely of white musicians who have little experience with the genre. Even though their raw talent and lofty aspirations gain the group notoriety, the pitfalls of fame began to tear at their newfound friendships as they prepare for their big show. Based on the novel by Roddy Doyle.;;Music,Comedy,Drama;;Alan Parker;;1991;;Robert Arkins,Johnny Murphy,Angeline Ball,Michael Aherne,Maria Doyle Kennedy,Dave Finnegan,Bronagh Gallagher,Félim Gormley,Glen Hansard,Kenneth McCluskey,Andrew Strong,Colm Meaney
Point Break;;79;;69;;R;;After a string of bizarre bank robberies in Southern California, with the crooks donning masks of various former presidents, a federal agent, Johnny Utah (Keanu Reeves), infiltrates the suspected gang. But this is no ordinary group of robbers. They're surfers -- led by the charismatic Bodhi (Patrick Swayze) -- who are addicted to the rush of thievery. But when Utah falls in love with a female surfer, Tyler (Lori Petty), who is close to the gang, it complicates his sense of duty.;;Mystery & thriller,Action;;Kathryn Bigelow;;1991;;Patrick Swayze,Keanu Reeves,Gary Busey,Lori Petty,John C. McGinley,James LeGros,John Philbin,Bojesse Christopher
The Rocketeer;;65;;66;;PG;;Cliff Secord (Bill Campbell) is a cocky stunt pilot in love with a beautiful actress, Jenny Blake (Jennifer Connelly). When he discovers a jet pack hidden in a biplane, Cliff straps on the rocket, dons a flashy helmet and becomes the high-flying hero known as The Rocketeer. But when Nazis want to use the rocket as a weapon, Cliff must use his alter ego to both protect Jenny from an evil actor (Timothy Dalton) and save the day in this period adventure based on the comic books by Dave Stevens.;;Fantasy;;Joe Johnston;;1991;;Bill Campbell,Jennifer Connelly,Timothy Dalton,Alan Arkin,Paul Sorvino,Terry O'Quinn,Ed Lauter,James Handy,Tiny Ron,Robert Guy Miranda,John Lavachielli,Eddie Jones
Hangin' With the Homeboys;;68;;93;;R;;Aspiring actor Tom (Mario Joyner), supermarket clerk Johnny (John Alberto Leguizamo), wannabe Black Power militant Willie (Doug E. Doug) and unemployed ladies' man Fernando (Nestor Serrano), who has adopted the name "Vinny" in an attempt to hide his Puerto Rican heritage, travel from the Bronx to Manhattan in search of action. Their boys' night out starts off bad and gets worse as they fall into one dangerous or embarrassing mishap after another, straining their friendships along the way.;;Comedy,Drama;;Joseph B. Vasquez;;1991;;Doug E. Doug,Mario Joyner,John Leguizamo,Nestor Serrano,Kimberly Russell,Mary B. Ward
The Fisher King;;85;;84;;R;;After shock jock Jack Lucas (Jeff Bridges) inadvertently provokes a caller into murdering a group of innocent people in a Manhattan bar, he grows depressed and turns to booze. As he's about to hit rock bottom, Lucas meets a homeless man named Parry (Robin Williams), whose wife was killed by the caller Lucas pushed to the brink. Mentally scarred by his loss, Parry spends his days searching for the Holy Grail. Lucas, feeling culpable for the poor man's plight, pledges to help him in his quest.;;Comedy,Drama;;Terry Gilliam;;1991;;Robin Williams,Jeff Bridges,Amanda Plummer,Mercedes Ruehl,Michael Jeter,Adam Bryant,Paul J. Lombardi,David Hyde Pierce
Fried Green Tomatoes;;91;;74;;PG-13;;On one of trapped housewife Evelyn Couch's (Kathy Bates) Wednesday nursing home visits, she encounters Ninny Threadgoode (Jessica Tandy), a colorful old woman who brightens Evelyn's outlook by sharing tales from her past. As Ninny recounts the exploits of her free-spirited sister-in-law Idgie (Mary Stuart Masterson), owner of a small Alabama café in the 1920s, and the bond Idgie shared with her friend Ruth (Mary-Louise Parker), Evelyn gains the confidence to change her own life for the better.;;Drama;;Jon Avnet;;1991;;Kathy Bates,Jessica Tandy,Mary Stuart Masterson,Mary-Louise Parker,Nick Searcy,Gailard Sartain,Stan Shaw,Cicely Tyson,Gary Basaraba,Timothy Scott
Dead Again;;76;;83;;R;;When a mute woman suffering from amnesia (Emma Thompson) arrives at the gates of an old orphanage, private investigator Mike Church (Kenneth Branagh) is asked to find out who she is. With the help of a hypnotist (Derek Jacobi), the woman regains her voice and recalls vivid past memories of a couple from the 1940s torn apart by murder. Church begins to develop feelings for the woman, who he calls Grace, and then discovers he has a connection to the tragic couple from the 40s.;;Mystery & thriller,Drama;;Kenneth Branagh;;1991;;Kenneth Branagh,Emma Thompson,Andy Garcia,Derek Jacobi,Robin Williams,Wayne Knight,Hanna Schygulla,Campbell Scott
My Own Private Idaho;;80;;79;;R;;In this loose adaptation of Shakespeare's "Henry IV," Mike Waters (River Phoenix) is a gay hustler afflicted with narcolepsy. Scott Favor (Keanu Reeves) is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant.;;Lgbtq+,Drama;;Gus Van Sant;;1991;;River Phoenix,Keanu Reeves,James Russo,William Richert,Rodney Harvey,Chiara Caselli,Michael Parker,Jessie Thomas,Flea,Grace Zabriskie
Doc Hollywood;;50;;67;;PG-13;;Cocky young doctor Ben Stone (Michael J. Fox) is off on a road trip to California in pursuit of a relaxed and high-paying career as a plastic surgeon to the rich and famous. But before he can pass the Mississippi River, he crashes his car on a small-town judge's property in South Carolina and incurs a community service fine, to be served out at the local hospital assisting the aged town doctor, Dr. Hogue (Barnard Hughes). Ben is soon tempted to stay by a pretty ambulance driver (Julie Warner).;;Romance,Comedy;;Michael Caton-Jones;;1991;;Michael J. Fox,Julie Warner,Barnard Hughes,Woody Harrelson,David Ogden Stiers,Frances Sternhagen,George Hamilton,Bridget Fonda,Mel Winkler,Helen Martin,Roberts Blossom,Tom Lacy,Macon McCalman,Raye Birk,Eyde Byrde
The Addams Family;;66;;65;;PG-13;;When a man (Christopher Lloyd) claiming to be Fester, the missing brother of Gomez Addams (Raul Julia), arrives at the Addams' home, the family is thrilled. However, Morticia (Anjelica Huston) begins to suspect the man is a fraud, since he cannot recall details of Fester's life. With the help of lawyer Tully Alford (Dan Hedaya), Fester manages to get the Addams clan evicted from their home. Gomez realizes the two men are conspiring to swindle the Addams fortune and that he must challenge Fester.;;Comedy;;Barry Sonnenfeld;;1991;;Anjelica Huston,Raul Julia,Christopher Lloyd,Dan Hedaya,Elizabeth Wilson,Judith Malina,Carel Struycken,Dana Ivey,Paul Benedict,Christina Ricci,Jimmy Workman,Christopher Hart,John Franklin
